Wandb run started
Optimizers Created
Dataloader reset
Beginning Training
====================================================================================================
Model Parameters: 32.1M
{'d_model': 256, 'n_heads': 8, 'n_layers': 8, 'vocab_size': 50304, 'seq_len': 128, 'r': 4, 'p': 2, 'max_steps': 1000000, 'batch_size': 32, 'adam_lr': 0.0003, 'muon_lr': 3e-06}
====================================================================================================
out_proj.weight tensor(0.2796, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(2.2776, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(9.1116, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(14.4968, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(17.1143, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(7.4107, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(8.3528, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.2045, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(8.8067, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(1.9400, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(8.2536, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(42.6381, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(26.4401, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(15.1627, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(10.7823, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(35.0420, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(130.6131, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.8838, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.5896, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.5911, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(15.6447, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(19.3155, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(4.5303, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(32.0787, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(93.3676, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(9.0795, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(13.4356, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(1.7254, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(1.1796, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(30.8905, device='cuda:0')
decoder_stack.0.attn.wv.weight tensor(4.8960, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(5.9811, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(29.5377, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.7024, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.4309, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(15.4074, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(47.7680, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(7.0945, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(18.3274, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.8939, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.3971, device='cuda:0')
step 290 | loss 8.6858 | norm 7.0395 | time 1062.2163ms
decoder_stack.0.attn.wq.weight tensor(2.6127, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(0.8988, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.2075, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(95.8419, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.1085, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(4.4229, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(3.3279, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(4.3995, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(11.0120, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.3786, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(28.8356, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(461.3363, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(8.0319, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.9136, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(7.3929, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(136.5789, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.6771, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(4.0445, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(20.5898, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(5.2920, device='cuda:0')
decoder_stack.0.attn.wv.weight tensor(6.0709, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(7.6256, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(185.4043, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(15.9818, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2021.1749, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(20.5401, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(458.0085, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(8.1030, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(14.7630, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(98.7686, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(14.6950, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(30.9464, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(8.8147, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(365.7917, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.7163, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(6.2866, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(8.1430, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(208.7579, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(12.9952, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.4317, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.0046, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(63.0181, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(89.0018, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(48.2030, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(11.1501, device='cuda:0')
decoder_stack.2.attn.wq.weight tensor(4.8933, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(31.9212, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(9.5824, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.9397, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(15.0667, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(43.0769, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(8.8136, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(25.8728, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.3405, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(12.8957, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(43.7504, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(39.0656, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(42.9127, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(28.2395, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(15.0267, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(12.3983, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.8367, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.8037, device='cuda:0')
decoder_stack.0.attn.wv.weight tensor(31.3682, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.8712, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.6637, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(2.1420, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(3.8369, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.5655, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(1.4736, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(31.8284, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(5.5294, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(14.5018, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.9646, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.4739, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(17.6454, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.3218, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(2.6021, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(2.3712, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(2.9718, device='cuda:0')
step 300 | loss 8.3878 | norm 8.0869 | time 1072.5505ms
decoder_stack.0.attn.wq.weight tensor(1.2249, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(6.7596, device='cuda:0')
decoder_stack.2.attn.wq.weight tensor(10.1744, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(217.4302, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(2.5933, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(12.9035, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.4129, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.4393, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(14.8940, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(23.1539, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(10.7721, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(47.0068, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(3.0598, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(22.7547, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(2.6413, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(40.8869, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(10.6251, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.3188, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1329.9178, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.0486, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.1610, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(10.3105, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(8.4861, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(2.2813, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(2.2558, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(65.2579, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.3193, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.9388, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(10.9414, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(8.7536, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(83.7286, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.4985, device='cuda:0')
decoder_stack.1.attn.wk.weight tensor(541.2664, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(20.8229, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.3609, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(12.0763, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(28.1700, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(12.0531, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(54.4333, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(58.2249, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(8.9778, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(7.7000, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(64.5434, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.8261, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(30.9318, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(19.5975, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(46.6140, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.4867, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(29.5606, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(209.5648, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(21.9295, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.8534, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(12.6327, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(6.3287, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(32.6089, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(2.5320, device='cuda:0')
decoder_stack.3.attn.wq.weight tensor(88.6399, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.7427, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(2.8080, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(88.5761, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(2.4117, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(31.7918, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(5.3997, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(17.3117, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.9942, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.7715, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(12.1111, device='cuda:0')
decoder_stack.6.attn.wq.weight tensor(8.8488, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.1165, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.7585, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(258.0548, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(16.0229, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(16.4674, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(2.5372, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(6.8667, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(10.5044, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.3594, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(607.6202, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(172.6697, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(11.1387, device='cuda:0')
step 310 | loss 8.4397 | norm 13.5725 | time 1152.1156ms
decoder_stack.0.attn.wq.weight tensor(5.5082, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(296.2913, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(8.1797, device='cuda:0')
decoder_stack.0.attn.wv.weight tensor(3.9453, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(5.1211, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(40.1118, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.8505, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.3716, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.6376, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(4.1778, device='cuda:0')
decoder_stack.4.attn.wq.weight tensor(46.9139, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.3739, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.5069, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(46.5275, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(109.3383, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(9.6536, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(9.1050, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(2.0723, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.6932, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(116.8389, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(9.2716, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(23.3719, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(8.6032, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(1.4725, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(10.9134, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(28.8795, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.4806, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(64.3097, device='cuda:0')
decoder_stack.2.attn.wk.weight tensor(4.1465, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(7.0131, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.4843, device='cuda:0')
decoder_stack.1.attn.wk.weight tensor(255.0855, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.9341, device='cuda:0')
decoder_stack.5.attn.wq.weight tensor(19.9375, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.4028, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(5.3823, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(113.6099, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(97.0565, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.0755, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.2975, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(11.2933, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(8.2813, device='cuda:0')
decoder_stack.0.attn.wv.weight tensor(3.8237, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.6411, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(205.9165, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(442.7850, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(15.0470, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(5.8025, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(20.1677, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(18.7224, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(7.6177, device='cuda:0')
decoder_stack.0.attn.wv.weight tensor(14.8843, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(692.4552, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.8386, device='cuda:0')
decoder_stack.2.attn.wq.weight tensor(4.4855, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(15.3236, device='cuda:0')
decoder_stack.5.attn.wq.weight tensor(2.2416, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1361.9564, device='cuda:0')
decoder_stack.2.attn.wq.weight tensor(133.5795, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.3766, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(13.2526, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(11.8798, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(7.2187, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(168.1186, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(9.2082, device='cuda:0')
decoder_stack.3.attn.wq.weight tensor(11.9648, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.3902, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(240.9473, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.6429, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.0475, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(88.5082, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(23.0326, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.0674, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(18.7823, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(217.0291, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(4.4430, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(146.5426, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(14.3301, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(1.6717, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(12.1925, device='cuda:0')
step 320 | loss 8.4161 | norm 15.1078 | time 1048.2790ms
decoder_stack.0.attn.wk.weight tensor(13.6559, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.9606, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.3047, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(10.1263, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(375.5301, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(7.7675, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(13.4657, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(2.0600, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(28.1086, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(1.8304, device='cuda:0')
decoder_stack.2.attn.wq.weight tensor(6.1290, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(157.8755, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(37.2037, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.0755, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.6299, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.7053, device='cuda:0')
decoder_stack.0.attn.wv.weight tensor(1.8384, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(11.1833, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(10.5673, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(42.5828, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(10.8825, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(7.2971, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.6475, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(32.1625, device='cuda:0')
decoder_stack.0.attn.wv.weight tensor(4.8828, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(8.3435, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(11.4734, device='cuda:0')
decoder_stack.0.attn.wv.weight tensor(5.7576, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(63.5466, device='cuda:0')
decoder_stack.2.attn.wk.weight tensor(14.6415, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(16.9108, device='cuda:0')
