Wandb run started
Optimizers Created
Dataloader reset
Beginning Training
====================================================================================================
Model Parameters: 32.1M
{'d_model': 256, 'n_heads': 8, 'n_layers': 8, 'vocab_size': 50304, 'seq_len': 128, 'r': 4, 'p': 2, 'max_steps': 1000000, 'batch_size': 32, 'adam_lr': 0.0003, 'muon_lr': 3e-06}
====================================================================================================
out_proj.weight tensor(0.6374, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(23.5997, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(14.9009, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(12.9151, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(9.4370, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(10.9645, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(28.0361, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(13.3258, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(34.1992, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(13.9329, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(20.9274, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(13.5807, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(3.6730, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(25.8089, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.7979, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(7.1171, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(5.9607, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(2.2945, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.2533, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(31.8110, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(29.0760, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(5.1534, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.6136, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(13.2111, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(9.0966, device='cuda:0')
Traceback (most recent call last):
  File "E:\Other\ATLAS\env\src\linear_transformer.py", line 396, in <module>
    main()
  File "E:\Other\ATLAS\env\src\linear_transformer.py", line 358, in main
    logits = model(xs)
             ^^^^^^^^^
  File "C:\Users\brodi\AppData\Local\Python\pythoncore-3.12-64\Lib\site-packages\torch\nn\modules\module.py", line 1778, in _wrapped_call_impl
    return self._call_impl(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\brodi\AppData\Local\Python\pythoncore-3.12-64\Lib\site-packages\torch\nn\modules\module.py", line 1789, in _call_impl
    return forward_call(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "E:\Other\ATLAS\env\src\linear_transformer.py", line 259, in forward
    x = layer(x)
        ^^^^^^^^
  File "C:\Users\brodi\AppData\Local\Python\pythoncore-3.12-64\Lib\site-packages\torch\nn\modules\module.py", line 1778, in _wrapped_call_impl
    return self._call_impl(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\brodi\AppData\Local\Python\pythoncore-3.12-64\Lib\site-packages\torch\nn\modules\module.py", line 1789, in _call_impl
    return forward_call(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "E:\Other\ATLAS\env\src\linear_transformer.py", line 220, in forward
    x = x + self.ln1(self.attn(x))
                     ^^^^^^^^^^^^
  File "C:\Users\brodi\AppData\Local\Python\pythoncore-3.12-64\Lib\site-packages\torch\nn\modules\module.py", line 1778, in _wrapped_call_impl
    return self._call_impl(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\brodi\AppData\Local\Python\pythoncore-3.12-64\Lib\site-packages\torch\nn\modules\module.py", line 1789, in _call_impl
    return forward_call(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "E:\Other\ATLAS\env\src\linear_transformer.py", line 180, in forward
    causal_polysketch_attention(Q, K, V, self.d_key, self.r, self.p)
  File "E:\Other\ATLAS\env\src\linear_transformer.py", line 111, in causal_polysketch_attention
    return D_tilde**-1.0 * fast_lt_mul(phi_Q, phi_K, V)  # (B, H, L, h)
                           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "E:\Other\ATLAS\env\src\linear_transformer.py", line 140, in fast_lt_mul
    P_l = torch.tril(A_l @ B_l.permute(0, 1, 3, 2)) @ C_l
                     ~~~~^~~~~~~~~~~~~~~~~~~~~~~~~
  File "C:\Users\brodi\AppData\Local\Python\pythoncore-3.12-64\Lib\site-packages\torch\utils\_device.py", line 109, in __torch_function__
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
KeyboardInterrupt
